Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99580,
    ""high"": 99580,
    ""low"": 99475.9,
    ""close"": 99476,
    ""IsoTime"": ""2024-12-13T01:38:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:39:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99613.2,
    ""high"": 99619.8,
    ""low"": 99574.2,
    ""close"": 99580,
    ""IsoTime"": ""2024-12-13T01:37:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:38:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99637.6,
    ""high"": 99669.2,
    ""low"": 99585,
    ""close"": 99613.2,
    ""IsoTime"": ""2024-12-13T01:36:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:37:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99628.8,
    ""high"": 99715.7,
    ""low"": 99628.7,
    ""close"": 99637.6,
    ""IsoTime"": ""2024-12-13T01:35:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:36:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99655,
    ""high"": 99655,
    ""low"": 99564.2,
    ""close"": 99628.8,
    ""IsoTime"": ""2024-12-13T01:34:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:35:01Z
1704805542,"BYBIT:BTCUSDT.P, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99555.1,
    ""high"": 99655,
    ""low"": 99550,
    ""close"": 99628.8,
    ""IsoTime"": ""2024-12-13T01:30:00Z"",
    ""timeFrame"": 5
    }
}",2024-12-13T01:35:01Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99604.2,
    ""high"": 99655,
    ""low"": 99590,
    ""close"": 99655,
    ""IsoTime"": ""2024-12-13T01:33:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:34:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99596.6,
    ""high"": 99604.5,
    ""low"": 99580.5,
    ""close"": 99604.2,
    ""IsoTime"": ""2024-12-13T01:32:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:33:01Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99604.2,
    ""high"": 99617.5,
    ""low"": 99567.7,
    ""close"": 99596.6,
    ""IsoTime"": ""2024-12-13T01:31:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:32:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99555.1,
    ""high"": 99620.6,
    ""low"": 99550,
    ""close"": 99604.2,
    ""IsoTime"": ""2024-12-13T01:30:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:31:00Z
1704805542,"BYBIT:BTCUSDT.P, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99668,
    ""high"": 99714.4,
    ""low"": 99555,
    ""close"": 99555.1,
    ""IsoTime"": ""2024-12-13T01:25:00Z"",
    ""timeFrame"": 5
    }
}",2024-12-13T01:30:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99597,
    ""high"": 99600,
    ""low"": 99555,
    ""close"": 99555.1,
    ""IsoTime"": ""2024-12-13T01:29:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:30:00Z
1685601026,"BYBIT:BTCUSDT.P, 15m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100007.3,
    ""high"": 100030,
    ""low"": 99555,
    ""close"": 99555.1,
    ""IsoTime"": ""2024-12-13T01:15:00Z"",
    ""timeFrame"": 15
    }
}",2024-12-13T01:30:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99670.1,
    ""high"": 99701.8,
    ""low"": 99584.3,
    ""close"": 99597,
    ""IsoTime"": ""2024-12-13T01:28:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:29:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99662.1,
    ""high"": 99714.4,
    ""low"": 99662.1,
    ""close"": 99670.1,
    ""IsoTime"": ""2024-12-13T01:27:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:28:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99609.1,
    ""high"": 99665.2,
    ""low"": 99605.3,
    ""close"": 99662.1,
    ""IsoTime"": ""2024-12-13T01:26:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:27:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99668,
    ""high"": 99705.7,
    ""low"": 99609,
    ""close"": 99609.1,
    ""IsoTime"": ""2024-12-13T01:25:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:26:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99653.1,
    ""high"": 99668,
    ""low"": 99630,
    ""close"": 99668,
    ""IsoTime"": ""2024-12-13T01:24:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:25:00Z
1704805542,"BYBIT:BTCUSDT.P, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99775.6,
    ""high"": 99820.6,
    ""low"": 99630,
    ""close"": 99668,
    ""IsoTime"": ""2024-12-13T01:20:00Z"",
    ""timeFrame"": 5
    }
}",2024-12-13T01:25:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99670.7,
    ""high"": 99717.7,
    ""low"": 99653,
    ""close"": 99653.1,
    ""IsoTime"": ""2024-12-13T01:23:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:24:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99671.4,
    ""high"": 99695.7,
    ""low"": 99653,
    ""close"": 99670.7,
    ""IsoTime"": ""2024-12-13T01:22:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:23:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99750.6,
    ""high"": 99758.3,
    ""low"": 99666.4,
    ""close"": 99671.4,
    ""IsoTime"": ""2024-12-13T01:21:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:22:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99775.6,
    ""high"": 99820.6,
    ""low"": 99740,
    ""close"": 99750.6,
    ""IsoTime"": ""2024-12-13T01:20:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:21:00Z
1704805542,"BYBIT:BTCUSDT.P, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100007.3,
    ""high"": 100030,
    ""low"": 99754.3,
    ""close"": 99775.6,
    ""IsoTime"": ""2024-12-13T01:15:00Z"",
    ""timeFrame"": 5
    }
}",2024-12-13T01:20:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99834.3,
    ""high"": 99851.9,
    ""low"": 99754.3,
    ""close"": 99775.6,
    ""IsoTime"": ""2024-12-13T01:19:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:20:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99824.1,
    ""high"": 99847.9,
    ""low"": 99816,
    ""close"": 99834.3,
    ""IsoTime"": ""2024-12-13T01:18:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:19:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99810.1,
    ""high"": 99891.3,
    ""low"": 99810,
    ""close"": 99824.1,
    ""IsoTime"": ""2024-12-13T01:17:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:18:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99947.3,
    ""high"": 99947.3,
    ""low"": 99777.5,
    ""close"": 99810.1,
    ""IsoTime"": ""2024-12-13T01:16:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:17:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100007.3,
    ""high"": 100030,
    ""low"": 99947.2,
    ""close"": 99947.3,
    ""IsoTime"": ""2024-12-13T01:15:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:16:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100076.8,
    ""high"": 100088.5,
    ""low"": 100007.2,
    ""close"": 100007.3,
    ""IsoTime"": ""2024-12-13T01:14:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:15:00Z
1704805542,"BYBIT:BTCUSDT.P, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99918.6,
    ""high"": 100109.5,
    ""low"": 99918.6,
    ""close"": 100007.3,
    ""IsoTime"": ""2024-12-13T01:10:00Z"",
    ""timeFrame"": 5
    }
}",2024-12-13T01:15:00Z
1685601026,"BYBIT:BTCUSDT.P, 15m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100053.9,
    ""high"": 100122,
    ""low"": 99900.8,
    ""close"": 100007.3,
    ""IsoTime"": ""2024-12-13T01:00:00Z"",
    ""timeFrame"": 15
    }
}",2024-12-13T01:15:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100109.5,
    ""high"": 100109.5,
    ""low"": 100058,
    ""close"": 100076.8,
    ""IsoTime"": ""2024-12-13T01:13:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:14:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100021,
    ""high"": 100109.5,
    ""low"": 100010.4,
    ""close"": 100109.5,
    ""IsoTime"": ""2024-12-13T01:12:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:13:01Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99949.4,
    ""high"": 100022.1,
    ""low"": 99936.9,
    ""close"": 100021,
    ""IsoTime"": ""2024-12-13T01:11:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:12:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99918.6,
    ""high"": 99987.3,
    ""low"": 99918.6,
    ""close"": 99949.4,
    ""IsoTime"": ""2024-12-13T01:10:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:11:01Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99941.2,
    ""high"": 99941.2,
    ""low"": 99903.5,
    ""close"": 99918.6,
    ""IsoTime"": ""2024-12-13T01:09:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:10:00Z
1704805542,"BYBIT:BTCUSDT.P, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99921.4,
    ""high"": 100122,
    ""low"": 99900.8,
    ""close"": 99918.6,
    ""IsoTime"": ""2024-12-13T01:05:00Z"",
    ""timeFrame"": 5
    }
}",2024-12-13T01:10:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99984.6,
    ""high"": 99984.6,
    ""low"": 99909,
    ""close"": 99941.2,
    ""IsoTime"": ""2024-12-13T01:08:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:09:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100080.1,
    ""high"": 100122,
    ""low"": 99984.6,
    ""close"": 99984.6,
    ""IsoTime"": ""2024-12-13T01:07:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:08:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100035.4,
    ""high"": 100095.6,
    ""low"": 100006.4,
    ""close"": 100080.1,
    ""IsoTime"": ""2024-12-13T01:06:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:07:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99921.4,
    ""high"": 100035.5,
    ""low"": 99900.8,
    ""close"": 100035.4,
    ""IsoTime"": ""2024-12-13T01:05:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:06:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99904.2,
    ""high"": 99944.3,
    ""low"": 99904.2,
    ""close"": 99921.4,
    ""IsoTime"": ""2024-12-13T01:04:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:05:00Z
1704805542,"BYBIT:BTCUSDT.P, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100053.9,
    ""high"": 100073,
    ""low"": 99903.4,
    ""close"": 99921.4,
    ""IsoTime"": ""2024-12-13T01:00:00Z"",
    ""timeFrame"": 5
    }
}",2024-12-13T01:05:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99943.5,
    ""high"": 99975,
    ""low"": 99903.4,
    ""close"": 99904.2,
    ""IsoTime"": ""2024-12-13T01:03:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:04:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99972.3,
    ""high"": 99988,
    ""low"": 99936.4,
    ""close"": 99943.5,
    ""IsoTime"": ""2024-12-13T01:02:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:03:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99985.6,
    ""high"": 100042.3,
    ""low"": 99965.6,
    ""close"": 99972.3,
    ""IsoTime"": ""2024-12-13T01:01:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:02:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100053.9,
    ""high"": 100073,
    ""low"": 99972,
    ""close"": 99985.6,
    ""IsoTime"": ""2024-12-13T01:00:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:01:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100037.4,
    ""high"": 100072.5,
    ""low"": 100031.1,
    ""close"": 100053.9,
    ""IsoTime"": ""2024-12-13T00:59:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T01:00:00Z
1704805542,"BYBIT:BTCUSDT.P, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100165,
    ""high"": 100174.1,
    ""low"": 100019.9,
    ""close"": 100053.9,
    ""IsoTime"": ""2024-12-13T00:55:00Z"",
    ""timeFrame"": 5
    }
}",2024-12-13T01:00:00Z
1705251326,"BYBIT:BTCUSDT.P, 1h",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 99982.5,
    ""high"": 100346.1,
    ""low"": 99884.1,
    ""close"": 100053.9,
    ""IsoTime"": ""2024-12-13T00:00:00Z"",
    ""timeFrame"": 60
    }
}",2024-12-13T01:00:00Z
1685601026,"BYBIT:BTCUSDT.P, 15m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100271.1,
    ""high"": 100346.1,
    ""low"": 99999.8,
    ""close"": 100053.9,
    ""IsoTime"": ""2024-12-13T00:45:00Z"",
    ""timeFrame"": 15
    }
}",2024-12-13T01:00:00Z
1661734571,"BYBIT:BTCUSDT.P, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT.P"",
    ""broker"" : ""BYBIT"",
    ""open"": 100058.6,
    ""high"": 100062.6,
    ""low"": 100019.9,
    ""close"": 100037.4,
    ""IsoTime"": ""2024-12-13T00:58:00Z"",
    ""timeFrame"": 1
    }
}",2024-12-13T00:59:00Z
