Alarm ID,"Ticker, Name",Name,Beschreibung,Zeit
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99241.6,
    ""high"": 99241.6,
    ""low"": 99138.35,
    ""close"": 99148.28,
    ""iso_time"": ""2025-02-02T11:20:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:21:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99225.88,
    ""high"": 99277.35,
    ""low"": 99188.75,
    ""close"": 99241.6,
    ""iso_time"": ""2025-02-02T11:19:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:20:01Z
1786179744,"BYBIT:BTCUSDT, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99346.21,
    ""high"": 99379.69,
    ""low"": 99188.75,
    ""close"": 99241.6,
    ""iso_time"": ""2025-02-02T11:15:00Z"",
    ""timeframe"": 5
    }
}",2025-02-02T11:20:01Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99235.43,
    ""high"": 99289.39,
    ""low"": 99218.24,
    ""close"": 99225.88,
    ""iso_time"": ""2025-02-02T11:18:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:19:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99305.44,
    ""high"": 99351.99,
    ""low"": 99235.43,
    ""close"": 99235.43,
    ""iso_time"": ""2025-02-02T11:17:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:18:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99365.93,
    ""high"": 99367.76,
    ""low"": 99305.44,
    ""close"": 99305.44,
    ""iso_time"": ""2025-02-02T11:16:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:17:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99346.21,
    ""high"": 99379.69,
    ""low"": 99341.22,
    ""close"": 99365.93,
    ""iso_time"": ""2025-02-02T11:15:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:16:00Z
1786179744,"BYBIT:BTCUSDT, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99412.78,
    ""high"": 99420.25,
    ""low"": 99321.77,
    ""close"": 99346.21,
    ""iso_time"": ""2025-02-02T11:10:00Z"",
    ""timeframe"": 5
    }
}",2025-02-02T11:15:00Z
1786171343,"BYBIT:BTCUSDT, 15m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99418.24,
    ""high"": 99595.07,
    ""low"": 99321.77,
    ""close"": 99346.21,
    ""iso_time"": ""2025-02-02T11:00:00Z"",
    ""timeframe"": 15
    }
}",2025-02-02T11:15:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99334.98,
    ""high"": 99350.36,
    ""low"": 99329.26,
    ""close"": 99346.21,
    ""iso_time"": ""2025-02-02T11:14:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:15:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99329.02,
    ""high"": 99353.91,
    ""low"": 99325.44,
    ""close"": 99334.98,
    ""iso_time"": ""2025-02-02T11:13:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:14:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99398.13,
    ""high"": 99398.13,
    ""low"": 99321.77,
    ""close"": 99329.02,
    ""iso_time"": ""2025-02-02T11:12:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:13:02Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99375.85,
    ""high"": 99403.48,
    ""low"": 99375.85,
    ""close"": 99398.13,
    ""iso_time"": ""2025-02-02T11:11:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:12:01Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99412.78,
    ""high"": 99420.25,
    ""low"": 99373.88,
    ""close"": 99375.85,
    ""iso_time"": ""2025-02-02T11:10:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:11:01Z
1786179744,"BYBIT:BTCUSDT, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99551.98,
    ""high"": 99595.07,
    ""low"": 99397.2,
    ""close"": 99412.78,
    ""iso_time"": ""2025-02-02T11:05:00Z"",
    ""timeframe"": 5
    }
}",2025-02-02T11:10:01Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99457.39,
    ""high"": 99461.52,
    ""low"": 99397.2,
    ""close"": 99412.78,
    ""iso_time"": ""2025-02-02T11:09:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:10:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99517.03,
    ""high"": 99517.03,
    ""low"": 99454.27,
    ""close"": 99457.39,
    ""iso_time"": ""2025-02-02T11:08:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:09:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99549.2,
    ""high"": 99549.2,
    ""low"": 99490.95,
    ""close"": 99517.03,
    ""iso_time"": ""2025-02-02T11:07:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:08:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99584.31,
    ""high"": 99591.19,
    ""low"": 99534.85,
    ""close"": 99549.2,
    ""iso_time"": ""2025-02-02T11:06:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:07:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99551.98,
    ""high"": 99595.07,
    ""low"": 99547.5,
    ""close"": 99584.31,
    ""iso_time"": ""2025-02-02T11:05:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:06:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99551.42,
    ""high"": 99591.6,
    ""low"": 99540.15,
    ""close"": 99551.98,
    ""iso_time"": ""2025-02-02T11:04:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:05:00Z
1786179744,"BYBIT:BTCUSDT, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99418.24,
    ""high"": 99591.6,
    ""low"": 99377.21,
    ""close"": 99551.98,
    ""iso_time"": ""2025-02-02T11:00:00Z"",
    ""timeframe"": 5
    }
}",2025-02-02T11:05:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99522.91,
    ""high"": 99566.79,
    ""low"": 99509.58,
    ""close"": 99551.42,
    ""iso_time"": ""2025-02-02T11:03:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:04:01Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99467.69,
    ""high"": 99528.88,
    ""low"": 99461.68,
    ""close"": 99522.91,
    ""iso_time"": ""2025-02-02T11:02:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:03:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99431.92,
    ""high"": 99470.22,
    ""low"": 99431.92,
    ""close"": 99467.69,
    ""iso_time"": ""2025-02-02T11:01:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:02:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99418.24,
    ""high"": 99431.92,
    ""low"": 99377.21,
    ""close"": 99431.92,
    ""iso_time"": ""2025-02-02T11:00:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:01:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99391.62,
    ""high"": 99418.24,
    ""low"": 99379.74,
    ""close"": 99418.24,
    ""iso_time"": ""2025-02-02T10:59:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T11:00:00Z
1786180525,"BYBIT:BTCUSDT, 1Std.",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99669.04,
    ""high"": 99681.28,
    ""low"": 99223.31,
    ""close"": 99418.24,
    ""iso_time"": ""2025-02-02T10:00:00Z"",
    ""timeframe"": 60
    }
}",2025-02-02T11:00:00Z
1786171343,"BYBIT:BTCUSDT, 15m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99456.63,
    ""high"": 99597.58,
    ""low"": 99378.95,
    ""close"": 99418.24,
    ""iso_time"": ""2025-02-02T10:45:00Z"",
    ""timeframe"": 15
    }
}",2025-02-02T11:00:00Z
1786179744,"BYBIT:BTCUSDT, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99535.19,
    ""high"": 99564.91,
    ""low"": 99378.95,
    ""close"": 99418.24,
    ""iso_time"": ""2025-02-02T10:55:00Z"",
    ""timeframe"": 5
    }
}",2025-02-02T11:00:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99490.06,
    ""high"": 99490.06,
    ""low"": 99378.95,
    ""close"": 99391.62,
    ""iso_time"": ""2025-02-02T10:58:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T10:59:01Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99545.75,
    ""high"": 99552.76,
    ""low"": 99465.31,
    ""close"": 99490.06,
    ""iso_time"": ""2025-02-02T10:57:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T10:58:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99532.39,
    ""high"": 99564.91,
    ""low"": 99528.69,
    ""close"": 99545.75,
    ""iso_time"": ""2025-02-02T10:56:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T10:57:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99535.19,
    ""high"": 99552.26,
    ""low"": 99532.39,
    ""close"": 99532.39,
    ""iso_time"": ""2025-02-02T10:55:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T10:56:00Z
1786179744,"BYBIT:BTCUSDT, 5m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99557.78,
    ""high"": 99597.55,
    ""low"": 99531.39,
    ""close"": 99535.19,
    ""iso_time"": ""2025-02-02T10:50:00Z"",
    ""timeframe"": 5
    }
}",2025-02-02T10:55:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99585.64,
    ""high"": 99585.64,
    ""low"": 99531.39,
    ""close"": 99535.19,
    ""iso_time"": ""2025-02-02T10:54:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T10:55:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99559.61,
    ""high"": 99597.55,
    ""low"": 99559.61,
    ""close"": 99585.64,
    ""iso_time"": ""2025-02-02T10:53:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T10:54:00Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99562.47,
    ""high"": 99579.65,
    ""low"": 99542.15,
    ""close"": 99559.61,
    ""iso_time"": ""2025-02-02T10:52:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T10:53:03Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99539.68,
    ""high"": 99564.71,
    ""low"": 99537.01,
    ""close"": 99562.47,
    ""iso_time"": ""2025-02-02T10:51:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T10:52:01Z
1786169876,"BYBIT:BTCUSDT, 1m",,"{
  ""Candle"": {
    ""asset"": ""BTCUSDT"",
    ""broker"" : ""BYBIT"",
    ""open"": 99557.78,
    ""high"": 99561.11,
    ""low"": 99533.67,
    ""close"": 99539.68,
    ""iso_time"": ""2025-02-02T10:50:00Z"",
    ""timeframe"": 1
    }
}",2025-02-02T10:51:02Z
